Timestamp,MTQ time,Gyro X,Gyro Y,Gyro Z
14:44:45, 465.402008, 0.840000, -1.050000, -0.140000
14:44:45, 465.502014, 0.840000, -1.050000, -0.070000
14:44:45, 465.601990, 0.840000, -0.980000, -0.140000
14:44:45, 465.701996, 0.840000, -1.120000, -0.070000
14:44:45, 465.802002, 0.840000, -1.120000, -0.140000
14:44:45, 465.902008, 0.910000, -1.050000, -0.140000
14:44:45, 466.002014, 0.840000, -1.120000, -0.140000
14:44:45, 466.101990, 0.840000, -0.980000, -0.140000
14:44:46, 466.201996, 0.840000, -1.120000, -0.140000
14:44:46, 466.302002, 0.770000, -1.050000, -0.140000
14:44:46, 466.402008, 0.770000, -1.190000, -0.210000
14:44:46, 466.502014, 0.840000, -1.120000, -0.210000
14:44:46, 466.601990, 0.770000, -1.050000, -0.140000
14:44:46, 466.701996, 0.840000, -0.980000, -0.140000
14:44:46, 466.802002, 0.840000, -0.980000, -0.210000
14:44:46, 466.902008, 0.910000, -1.050000, -0.140000
14:44:46, 467.002014, 0.910000, -0.980000, -0.140000
14:44:46, 467.101990, 0.840000, -1.120000, -0.140000
14:44:47, 467.201996, 0.910000, -1.050000, -0.210000
14:44:47, 467.302002, 0.840000, -1.120000, -0.140000
14:44:47, 467.402008, 0.840000, -1.050000, -0.140000
14:44:47, 467.502014, 0.840000, -1.050000, -0.140000
14:44:47, 467.601990, 0.840000, -1.050000, -0.140000
14:44:47, 467.701996, 0.840000, -1.050000, -0.140000
14:44:47, 467.802002, 0.840000, -1.120000, -0.140000
14:44:47, 467.902008, 0.910000, -1.050000, -0.140000
14:44:47, 468.002014, 0.840000, -1.120000, -0.140000
14:44:47, 468.101990, 0.770000, -0.980000, -0.140000
14:44:48, 468.201996, 0.840000, -1.050000, -0.140000
14:44:48, 468.302002, 0.910000, -1.050000, -0.140000
14:44:48, 468.402008, 0.840000, -1.120000, -0.210000
14:44:48, 468.502014, 0.980000, -1.050000, -0.210000
14:44:48, 468.601990, 0.840000, -1.050000, -0.140000
14:44:48, 468.701996, 0.700000, -1.050000, -0.140000
14:44:48, 468.802002, 0.910000, -1.050000, -0.140000
14:44:48, 468.902008, 0.840000, -1.120000, -0.070000
14:44:48, 469.002014, 0.910000, -1.050000, -0.140000
14:44:48, 469.101990, 0.910000, -1.120000, -0.210000
14:44:49, 469.201996, 0.910000, -0.980000, -0.210000
14:44:49, 469.302002, 0.910000, -1.120000, -0.140000
14:44:49, 469.402008, 0.910000, -1.050000, -0.070000
14:44:49, 469.502014, 0.910000, -1.120000, -0.140000
14:44:49, 469.601990, 0.840000, -1.050000, -0.070000
14:44:49, 469.701996, 0.840000, -1.120000, -0.140000
14:44:49, 469.802002, 0.840000, -0.980000, -0.140000
14:44:49, 469.902008, 0.770000, -1.120000, -0.140000
14:44:49, 470.002014, 0.840000, -1.050000, -0.210000
14:44:49, 470.101990, 0.840000, -1.120000, -0.140000
14:44:50, 470.201996, 0.910000, -1.190000, -0.070000
14:44:50, 470.302002, 0.840000, -0.910000, -0.140000
14:44:50, 470.402008, 0.770000, -1.190000, -0.140000
14:44:50, 470.502014, 0.910000, -1.050000, -0.140000
14:44:50, 470.601990, 0.840000, -1.050000, -0.070000
14:44:50, 470.701996, 0.770000, -0.980000, -0.140000
14:44:50, 470.802002, 0.910000, -0.980000, -0.140000
14:44:50, 470.902008, 0.840000, -1.050000, -0.210000
14:44:50, 471.002014, 0.910000, -1.120000, -0.140000
14:44:50, 471.101990, 0.770000, -1.120000, -0.210000
14:44:51, 471.201996, 0.840000, -0.980000, -0.210000
14:44:51, 471.302002, 0.770000, -1.120000, -0.210000
14:44:51, 471.402008, 0.910000, -1.050000, -0.210000
14:44:51, 471.502014, 0.770000, -1.120000, -0.140000
14:44:51, 471.601990, 0.840000, -1.050000, -0.070000
14:44:51, 471.701996, 0.840000, -1.050000, -0.070000
14:44:51, 471.802002, 0.910000, -1.120000, -0.140000
14:44:51, 471.902008, 0.840000, -1.120000, -0.140000
14:44:51, 472.002014, 0.910000, -0.980000, -0.140000
14:44:51, 472.101990, 0.840000, -1.120000, -0.140000
14:44:52, 472.201996, 0.910000, -1.050000, -0.210000
14:44:52, 472.302002, 0.770000, -1.050000, -0.140000
14:44:52, 472.402008, 0.910000, -1.120000, -0.140000
14:44:52, 472.502014, 0.840000, -0.980000, -0.140000
14:44:52, 472.601990, 0.910000, -0.980000, -0.140000
14:44:52, 472.701996, 0.840000, -0.980000, -0.140000
14:44:52, 472.802002, 0.840000, -1.120000, -0.140000
14:44:52, 472.902008, 0.840000, -0.980000, -0.070000
14:44:52, 473.002014, 0.840000, -1.120000, -0.140000
14:44:52, 473.101990, 0.910000, -0.980000, -0.140000
14:44:53, 473.201996, 0.840000, -1.050000, -0.140000
14:44:53, 473.302002, 0.840000, -0.910000, -0.070000
14:44:53, 473.402008, 0.840000, -1.120000, -0.070000
14:44:53, 473.502014, 0.840000, -0.980000, -0.210000
14:44:53, 473.601990, 0.840000, -1.120000, -0.140000
14:44:53, 473.701996, 0.840000, -1.050000, -0.210000
14:44:53, 473.802002, 0.910000, -1.120000, -0.070000
14:44:53, 473.902008, 0.910000, -1.120000, -0.210000
14:44:53, 474.002014, 0.980000, -0.980000, -0.140000
14:44:53, 474.101990, 0.840000, -1.120000, -0.140000
14:44:54, 474.201996, 0.840000, -1.120000, -0.140000
14:44:54, 474.302002, 0.770000, -1.050000, -0.210000
14:44:54, 474.402008, 0.840000, -1.050000, -0.140000
14:44:54, 474.502014, 0.840000, -0.980000, -0.140000
14:44:54, 474.601990, 0.840000, -1.050000, -0.140000
14:44:54, 474.701996, 0.840000, -1.050000, -0.140000
14:44:54, 474.802002, 0.980000, -1.050000, -0.140000
14:44:54, 474.902008, 0.910000, -1.050000, -0.140000
14:44:54, 475.002014, 0.840000, -1.050000, -0.140000
14:44:54, 475.101990, 0.770000, -0.910000, -0.140000
14:44:55, 475.201996, 0.910000, -1.050000, -0.140000
14:44:55, 475.302002, 0.980000, -1.120000, -0.140000
14:44:55, 475.402008, 0.840000, -1.050000, -0.140000
14:44:55, 34  37  35  2e  35  30  32  30  31  34  2c  20  30  2e  39  38  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:55, 34  37  35  2e  36  30  31  39  39  30  2c  20  30  2e  39  31  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  30  37  30  30  30  30  0d  0a
14:44:55, 34  37  35  2e  37  30  31  39  39  36  2c  20  30  2e  39  31  30  30  30  30  2c  20  2d  31  2e  31  32  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:55, 34  37  35  2e  38  30  32  30  30  32  2c  20  30  2e  39  31  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:55, 34  37  35  2e  39  30  32  30  30  38  2c  20  30  2e  37  37  30  30  30  30  2c  20  2d  31  2e  31  32  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:55, 34  37  36  2e  30  30  32  30  31  34  2c  20  30  2e  37  37  30  30  30  30  2c  20  2d  30  2e  39  38  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:55, 34  37  36  2e  31  30  31  39  39  30  2c  20  30  2e  38  34  30  30  30  30  2c  20  2d  31  2e  31  32  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:56, 34  37  36  2e  32  30  31  39  39  36  2c  20  30  2e  39  31  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:56, 34  37  36  2e  33  30  32  30  30  32  2c  20  30  2e  37  37  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  32  31  30  30  30  30  0d  0a
14:44:56, 34  37  36  2e  34  30  32  30  30  38  2c  20  30  2e  38  34  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:56, 34  37  36  2e  35  30  32  30  31  34  2c  20  30  2e  39  31  30  30  30  30  2c  20  2d  31  2e  31  32  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:56, 34  37  36  2e  36  30  31  39  39  30  2c  20  30  2e  39  31  30  30  30  30  2c  20  2d  31  2e  31  32  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:56, 34  37  36  2e  37  30  31  39  39  36  2c  20  30  2e  39  31  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  32  31  30  30  30  30  0d  0a
14:44:56, 34  37  36  2e  38  30  32  30  30  32  2c  20  30  2e  38  34  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:56, 34  37  36  2e  39  30  32  30  30  38  2c  20  30  2e  38  34  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:56, 34  37  37  2e  30  30  32  30  31  34  2c  20  30  2e  39  31  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  31  34  30  30  30  30  0d  0a
14:44:56, 34  37  37  2e  31  30  31  39  39  30  2c  20  30  2e  38  34  30  30  30  30  2c  20  2d  31  2e  30  35  30  30  30  30  2c  20  2d  30  2e  32  31  30  30  30  30  0d  0a
14:44:57, 052  055  055  046  050  048  049  057  057  054  044  032  048  046  056  052  048  048  048  048  044  032  045  048  046  057  056  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:57, 052  055  055  046  051  048  050  048  048  050  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  049  050  048  048  048  048  044  032  045  048  046  050  049  048  048  048  048  013  010
14:44:57, 052  055  055  046  052  048  050  048  048  056  044  032  048  046  057  049  048  048  048  048  044  032  045  049  046  048  053  048  048  048  048  044  032  045  048  046  048  055  048  048  048  048  013  010
14:44:57, 052  055  055  046  053  048  050  048  049  052  044  032  048  046  056  052  048  048  048  048  044  032  045  048  046  057  056  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:57, 052  055  055  046  054  048  049  057  057  048  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  049  057  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:57, 052  055  055  046  055  048  049  057  057  054  044  032  048  046  057  049  048  048  048  048  044  032  045  049  046  048  053  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:57, 052  055  055  046  056  048  050  048  048  050  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  048  053  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:57, 052  055  055  046  057  048  050  048  048  056  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  048  053  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:57, 052  055  056  046  048  048  050  048  049  052  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  048  053  048  048  048  048  044  032  045  048  046  050  049  048  048  048  048  013  010
14:44:57, 052  055  056  046  049  048  049  057  057  048  044  032  048  046  056  052  048  048  048  048  044  032  045  048  046  057  056  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:58, 052  055  056  046  050  048  049  057  057  054  044  032  048  046  057  049  048  048  048  048  044  032  045  049  046  049  050  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:58, 052  055  056  046  051  048  050  048  048  050  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  049  050  048  048  048  048  044  032  045  048  046  050  049  048  048  048  048  013  010
14:44:58, 052  055  056  046  052  048  050  048  048  056  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  049  050  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:58, 052  055  056  046  053  048  050  048  049  052  044  032  048  046  057  049  048  048  048  048  044  032  045  048  046  057  056  048  048  048  048  044  032  045  048  046  048  055  048  048  048  048  013  010
14:44:58, 052  055  056  046  054  048  049  057  057  048  044  032  048  046  057  049  048  048  048  048  044  032  045  049  046  049  050  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:58, 052  055  056  046  055  048  049  057  057  054  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  048  053  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:58, 052  055  056  046  056  048  050  048  048  050  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  048  053  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:58, 052  055  056  046  057  048  050  048  048  056  044  032  048  046  056  052  048  048  048  048  044  032  045  049  046  048  053  048  048  048  048  044  032  045  048  046  049  052  048  048  048  048  013  010
14:44:58, 00110100  00110111  00111001  00101110  00110000  00110000  00110010  00110000  00110001  00110100  00101100  00100000  00110000  00101110  00111001  00110001  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110000  00110101  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:44:58, 00110100  00110111  00111001  00101110  00110001  00110000  00110001  00111001  00111001  00110000  00101100  00100000  00110000  00101110  00111000  00110100  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00111001  00111000  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00110111  00111001  00101110  00110010  00110000  00110001  00111001  00111001  00110110  00101100  00100000  00110000  00101110  00111000  00110100  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110000  00110101  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00110111  00111001  00101110  00110011  00110000  00110010  00110000  00110000  00110010  00101100  00100000  00110000  00101110  00110111  00110111  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00111001  00110001  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110010  00110001  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00110111  00111001  00101110  00110100  00110000  00110010  00110000  00110000  00111000  00101100  00100000  00110000  00101110  00111001  00110001  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00111001  00111000  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110010  00110001  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00110111  00111001  00101110  00110101  00110000  00110010  00110000  00110001  00110100  00101100  00100000  00110000  00101110  00111001  00110001  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110000  00110101  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00110111  00111001  00101110  00110110  00110000  00110001  00111001  00111001  00110000  00101100  00100000  00110000  00101110  00111001  00110001  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110000  00110101  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00110111  00111001  00101110  00110111  00110000  00110001  00111001  00111001  00110110  00101100  00100000  00110000  00101110  00111001  00110001  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110001  00110010  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00110111  00111001  00101110  00111000  00110000  00110010  00110000  00110000  00110010  00101100  00100000  00110000  00101110  00111001  00110001  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110000  00110101  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110010  00110001  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00110111  00111001  00101110  00111001  00110000  00110010  00110000  00110000  00111000  00101100  00100000  00110000  00101110  00111000  00110100  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110000  00110101  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00111000  00110000  00101110  00110000  00110000  00110010  00110000  00110001  00110100  00101100  00100000  00110000  00101110  00111000  00110100  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00111001  00111000  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:44:59, 00110100  00111000  00110000  00101110  00110001  00110000  00110001  00111001  00111001  00110000  00101100  00100000  00110000  00101110  00111000  00110100  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110000  00110101  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110010  00110001  00110000  00110000  00110000  00110000  00001101  00001010
14:45:00, 00110100  00111000  00110000  00101110  00110010  00110000  00110001  00111001  00111001  00110110  00101100  00100000  00110000  00101110  00111000  00110100  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00111001  00111000  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:45:00, 00110100  00111000  00110000  00101110  00110011  00110000  00110010  00110000  00110000  00110010  00101100  00100000  00110000  00101110  00111001  00110001  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110001  00110010  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110010  00110001  00110000  00110000  00110000  00110000  00001101  00001010
14:45:00, 00110100  00111000  00110000  00101110  00110100  00110000  00110010  00110000  00110000  00111000  00101100  00100000  00110000  00101110  00111000  00110100  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110000  00110101  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110010  00110001  00110000  00110000  00110000  00110000  00001101  00001010
14:45:00, 00110100  00111000  00110000  00101110  00110101  00110000  00110010  00110000  00110001  00110100  00101100  00100000  00110000  00101110  00111000  00110100  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110001  00101110  00110000  00110101  00110000  00110000  00110000  00110000  00101100  00100000  00101101  00110000  00101110  00110001  00110100  00110000  00110000  00110000  00110000  00001101  00001010
14:45:00, 480.601990, 0.770000, -1.050000, -0.140000
14:45:00, 480.701996, 0.840000, -1.120000, -0.210000
14:45:00, 480.802002, 0.910000, -1.050000, -0.140000
14:45:00, 480.902008, 0.840000, -1.050000, -0.140000
14:45:00, 481.002014, 0.770000, -1.050000, -0.210000
14:45:00, 481.101990, 0.910000, -1.050000, -0.070000
14:45:01, 481.201996, 0.910000, -1.050000, -0.140000
14:45:01, 481.302002, 0.770000, -1.120000, -0.070000
14:45:01, 481.402008, 0.840000, -0.980000, -0.140000
14:45:01, 481.502014, 0.840000, -1.050000, -0.140000
14:45:01, 481.601990, 0.840000, -1.120000, -0.140000
14:45:01, 481.701996, 0.840000, -1.050000, -0.140000
14:45:01, 481.802002, 0.840000, -1.050000, -0.210000
14:45:01, 481.902008, 0.840000, -1.050000, -0.140000
14:45:01, 482.002014, 0.840000, -1.120000, -0.140000
14:45:01, 482.101990, 0.980000, -1.050000, -0.140000
14:45:02, 482.201996, 0.840000, -1.050000, -0.140000
14:45:02, 482.302002, 0.840000, -0.980000, -0.140000
14:45:02, 482.402008, 0.910000, -1.120000, -0.210000
14:45:02, 482.502014, 0.910000, -1.050000, -0.140000
14:45:02, 482.601990, 0.910000, -1.050000, -0.140000
14:45:02, 482.701996, 0.840000, -1.120000, -0.140000
14:45:02, 482.802002, 0.910000, -0.980000, -0.140000
14:45:02, 482.902008, 0.840000, -1.120000, -0.140000
14:45:02, 483.002014, 0.980000, -1.120000, -0.140000
14:45:02, 483.101990, 0.770000, -1.050000, -0.140000
14:45:03, 483.201996, 0.910000, -0.980000, -0.140000
14:45:03, 483.302002, 0.840000, -1.050000, -0.070000
14:45:03, 483.402008, 0.910000, -1.050000, -0.140000
14:45:03, 483.502014, 0.840000, -0.980000, -0.140000
14:45:03, 483.601990, 0.840000, -1.050000, -0.210000
14:45:03, 483.701996, 0.840000, -1.050000, -0.070000
14:45:03, 483.802002, 0.840000, -1.050000, -0.070000
14:45:03, 483.902008, 0.980000, -1.120000, -0.140000
14:45:03, 484.002014, 0.840000, -0.980000, -0.140000
14:45:03, 484.101990, 0.770000, -0.980000, -0.140000
14:45:04, 484.201996, 0.980000, -1.190000, -0.210000
14:45:04, 484.302002, 0.910000, -1.050000, -0.140000
14:45:04, 484.402008, 0.840000, -0.980000, -0.140000
14:45:04, 484.502014, 0.840000, -1.050000, -0.140000
14:45:04, 484.601990, 0.840000, -1.050000, -0.140000
14:45:04, 484.701996, 0.910000, -1.050000, -0.140000
14:45:04, 484.802002, 0.840000, -1.050000, -0.140000
14:45:04, 484.902008, 0.840000, -0.980000, -0.210000
14:45:04, 485.002014, 0.910000, -1.190000, -0.070000
14:45:04, 485.101990, 0.910000, -1.050000, -0.070000
14:45:05, 485.201996, 0.840000, -1.120000, -0.140000
14:45:05, 485.302002, 0.910000, -1.120000, -0.140000
14:45:05, 485.402008, 0.840000, -0.980000, -0.140000
14:45:05, 485.502014, 0.840000, -0.980000, -0.140000
14:45:05, 485.601990, 0.840000, -1.120000, -0.140000
14:45:05, 485.701996, 0.840000, -1.120000, -0.140000
14:45:05, 485.802002, 0.910000, -1.050000, -0.210000
14:45:05, 485.902008, 0.910000, -1.050000, -0.140000
14:45:05, 486.002014, 0.910000, -1.120000, -0.140000
14:45:05, 486.101990, 0.840000, -1.050000, -0.140000
14:45:06, 486.201996, 0.910000, -0.980000, -0.140000
14:45:06, 486.302002, 0.910000, -1.120000, -0.140000
14:45:06, 486.402008, 0.910000, -1.120000, -0.140000
14:45:06, 486.502014, 0.840000, -1.050000, -0.210000
14:45:06, 486.601990, 0.980000, -1.050000, -0.210000
14:45:06, 486.701996, 0.840000, -0.980000, -0.140000
14:45:06, 486.802002, 0.700000, -0.910000, -0.070000
14:45:06, 486.902008, 0.770000, -0.910000, -0.140000
14:45:06, 487.002014, 0.980000, -1.260000, -0.140000
14:45:06, 487.101990, 0.910000, -1.260000, -0.070000
14:45:07, 487.201996, 0.840000, -1.050000, -0.140000
14:45:07, 487.302002, 0.910000, -1.120000, -0.210000
14:45:07, 487.402008, 0.840000, -1.120000, -0.210000
14:45:07, 487.502014, 0.910000, -1.050000, -0.210000
14:45:07, 487.601990, 0.840000, -1.050000, -0.140000
14:45:07, 487.701996, 0.910000, -1.050000, -0.140000
14:45:07, 487.802002, 0.840000, -0.980000, -0.210000
14:45:07, 487.902008, 0.910000, -1.050000, -0.140000
14:45:07, 488.002014, 0.770000, -1.050000, -0.140000
14:45:07, 488.101990, 0.980000, -1.120000, 0.070000
14:45:08, 488.201996, 0.700000, -0.980000, -0.140000
14:45:08, 488.302002, 0.840000, -1.050000, -0.210000
14:45:08, 488.402008, 0.840000, -1.120000, -0.140000
14:45:08, 488.502014, 0.840000, -0.980000, -0.210000
14:45:08, 488.601990, 0.840000, -1.120000, -0.140000
14:45:08, 488.701996, 0.770000, -1.120000, -0.210000
14:45:08, 488.802002, 0.770000, -0.980000, -0.140000
14:45:08, 488.902008, 0.840000, -0.980000, -0.140000
14:45:08, 489.002014, 0.840000, -0.980000, -0.210000
14:45:08, 489.101990, 0.910000, -1.120000, -0.140000
14:45:09, 489.201996, 0.840000, -1.050000, -0.140000
14:45:09, 489.302002, 0.770000, -1.050000, -0.140000
14:45:09, 489.402008, 0.770000, -1.050000, -0.070000
14:45:09, 489.502014, 0.770000, -1.120000, -0.140000
14:45:09, 489.601990, 0.840000, -0.980000, -0.140000
14:45:09, 489.701996, 0.770000, -1.120000, -0.140000
14:45:09, 489.802002, 0.910000, -1.050000, -0.210000
14:45:09, 489.902008, 0.910000, -1.050000, -0.210000
14:45:09, 490.002014, 0.840000, -1.050000, -0.140000
14:45:09, 490.101990, 0.840000, -1.120000, -0.140000
14:45:10, 490.201996, 0.910000, -1.120000, -0.140000
14:45:10, 490.302002, 0.910000, -0.980000, -0.210000
14:45:10, 490.402008, 0.840000, -1.050000, -0.140000
14:45:10, 490.502014, 0.840000, -1.050000, -0.140000
14:45:10, 490.601990, 0.910000, -1.050000, -0.210000
14:45:10, 490.701996, 0.770000, -1.050000, -0.210000
14:45:10, 490.802002, 0.840000, -1.050000, -0.140000
14:45:10, 490.902008, 0.840000, -1.120000, -0.140000
14:45:10, 491.002014, 0.840000, -1.050000, -0.140000
14:45:10, 491.101990, 0.910000, -1.050000, -0.140000
14:45:11, 491.201996, 0.840000, -0.980000, -0.140000
14:45:11, 491.302002, 0.840000, -1.050000, -0.140000
14:45:11, 491.402008, 0.840000, -0.980000, -0.140000
14:45:11, 491.502014, 0.840000, -1.050000, -0.070000
14:45:11, 491.601990, 0.910000, -1.050000, -0.140000
14:45:11, 491.701996, 0.840000, -1.050000, -0.210000
14:45:11, 491.802002, 0.770000, -1.050000, -0.210000
14:45:11, 491.902008, 0.910000, -1.050000, -0.140000
14:45:11, 492.002014, 0.840000, -1.120000, -0.070000
14:45:11, 492.101990, 0.840000, -1.050000, -0.140000
14:45:12, 492.201996, 0.840000, -1.050000, -0.210000
14:45:12, 492.302002, 0.840000, -1.120000, -0.140000
14:45:12, 492.402008, 0.910000, -1.050000, -0.140000
14:45:12, 492.502014, 0.840000, -0.980000, -0.140000
14:45:12, 492.601990, 0.910000, -0.980000, -0.140000
14:45:12, 492.701996, 0.910000, -0.980000, -0.210000
14:45:12, 492.802002, 0.910000, -1.050000, -0.140000
14:45:12, 492.902008, 0.910000, -1.050000, -0.140000
